,Province_State,Country_Region,Last_Update,Lat,Lng,Confirmed,Deaths,Recovered,Active,Incident_Rate
1076,Alabama,US,2020-06-30 04:33:48,32.85504247,-87.95684022,164,7,0,157,2021.9455061028234
1077,Arkansas,US,2020-06-30 04:33:48,36.11735460000001,-90.55832668,114,0,0,114,251.5168229453944
1078,Georgia,US,2020-06-30 04:33:48,33.5769205,-83.17139104,97,9,0,88,529.3604016590264
1079,Illinois,US,2020-06-30 04:33:48,39.35907414,-90.388865,9,0,0,9,69.39625260235947
1080,Indiana,US,2020-06-30 04:33:48,39.03630547,-86.96223202,183,31,0,152,573.2723513564313
1081,Iowa,US,2020-06-30 04:33:48,42.03614551,-94.39658081,28,0,0,28,315.031503150315
1082,Mississippi,US,2020-06-30 04:33:48,31.21444233,-88.63922281,88,7,0,81,647.7255998822318
1083,Missouri,US,2020-06-30 04:33:48,37.2575872,-93.34230916,265,8,0,257,90.41714718546774
1084,New York,US,2020-06-30 04:33:48,42.275797,-74.12384884,319,18,0,301,676.0193269475292
1085,North Carolina,US,2020-06-30 04:33:48,35.48544173,-77.67578087,174,2,0,172,825.8578954862593
1086,Ohio,US,2020-06-30 04:33:48,39.69116283,-83.89032084,201,9,0,192,118.97926445953225
1087,Pennsylvania,US,2020-06-30 04:33:48,39.85746531,-80.22357106,39,0,0,39,107.63668479010843
1088,Tennessee,US,2020-06-30 04:33:48,36.17470125,-82.84691273,81,2,0,79,117.2740303175086
1089,Virginia,US,2020-06-30 04:33:48,38.29545894,-78.46525378,65,1,0,64,327.9681114082446
1090,Arizona,US,2020-06-30 04:33:48,33.21498827,-109.2405279,18,1,0,17,189.5135818066961
1091,Virginia,US,2020-06-30 04:33:48,36.67878901,-77.56351439,354,7,0,347,3122.7946365561047
1092,Kentucky,US,2020-06-30 04:33:48,38.54332505,-82.9215658,28,0,0,28,79.77662544874352
1093,South Carolina,US,2020-06-30 04:33:48,34.89502264,-82.37295012,4895,80,0,4815,934.977518518094
1094,Kansas,US,2020-06-30 04:33:48,37.8774388,-96.23250453,11,0,0,11,183.884988298228
1095,South Carolina,US,2020-06-30 04:33:48,34.15272415,-82.12715789,467,7,0,460,659.5020547655025
1096,Oklahoma,US,2020-06-30 04:33:48,34.93535801,-99.5605612,66,7,0,59,1155.4621848739494
1097,Texas,US,2020-06-30 04:33:48,32.47940482,-94.81591935,339,13,0,326,273.508410988745
1098,South Dakota,US,2020-06-30 04:33:48,43.19419064,-99.18883902,3,0,0,3,71.68458781362006
1099,Mississippi,US,2020-06-30 04:33:48,33.77036166,-89.80245083,355,5,0,350,1710.1840254359765
1100,North Dakota,US,2020-06-30 04:33:48,47.45785838,-98.23850925,2,0,0,2,89.64589870013447
1101,Texas,US,2020-06-30 04:33:48,30.54579585,-95.98902499,355,2,0,353,1229.2243767313016
1102,Illinois,US,2020-06-30 04:33:48,41.28569601,-88.41905692,160,4,0,156,313.3936616131939
1103,Iowa,US,2020-06-30 04:33:48,42.40183723,-92.78829551,33,0,0,33,269.7841726618705
1104,Missouri,US,2020-06-30 04:33:48,40.11406587,-93.56509276,18,0,0,18,182.74111675126903
1105,Tennessee,US,2020-06-30 04:33:48,35.38433717,-85.72142731,59,1,0,58,439.413122812244
1106,New Mexico,US,2020-06-30 04:33:48,34.86319296,-104.790669,20,0,0,20,465.11627906976736
1107,Texas,US,2020-06-30 04:33:48,29.58165339,-97.94786822,638,1,0,637,382.3862580687696
1108,Ohio,US,2020-06-30 04:33:48,40.05026529,-81.49248905,59,3,0,56,151.76848874598068
1109,North Carolina,US,2020-06-30 04:33:48,36.07959451,-79.78824948,2775,111,0,2664,516.592389058294
1110,Florida,US,2020-06-30 04:33:48,29.93543004,-85.24270990000002,22,0,0,22,161.3021482513381
1111,Colorado,US,2020-06-30 04:33:48,38.66611652,-107.0320729,186,6,0,180,1065.170083610125
1112,Iowa,US,2020-06-30 04:33:48,41.68378965,-94.50111014,64,4,0,60,598.7463747778088
1113,Georgia,US,2020-06-30 04:33:48,33.96044201,-84.02137802,7755,170,0,7585,828.3044058744994
1114,Georgia,US,2020-06-30 04:33:48,34.63331566,-83.53094677,666,35,0,631,1469.2905047652664
1115,Alaska,US,2020-06-30 04:33:48,59.09893571,-135.4679843,2,0,0,2,79.05138339920948
1116,Alabama,US,2020-06-30 04:33:48,32.76039258,-87.63284988,281,20,0,261,1917.9578185789367
1117,Texas,US,2020-06-30 04:33:48,34.07044901,-101.8268114,235,7,0,228,703.4664431539246
1118,North Carolina,US,2020-06-30 04:33:48,36.25669272,-77.6556109,306,4,0,302,611.877624475105
1119,Virginia,US,2020-06-30 04:33:48,36.76654925,-78.93512622,50,1,0,49,147.44478192916753
1120,Georgia,US,2020-06-30 04:33:48,34.32207823,-83.81896936,3138,59,0,3079,1534.9171643652692
1121,Nebraska,US,2020-06-30 04:33:48,40.87257079,-98.50218293,1587,47,0,1540,2586.6705784558208
1122,Texas,US,2020-06-30 04:33:48,34.5307555,-100.6813852,2,1,0,1,67.47638326585695
1123,Tennessee,US,2020-06-30 04:33:48,36.21990035,-83.26586179,204,4,0,200,314.1651523084978
1124,Florida,US,2020-06-30 04:33:48,30.49673973,-82.94998918,327,2,0,325,2266.42639312448
1125,Illinois,US,2020-06-30 04:33:48,38.08163641,-88.53883373,4,0,0,4,49.28536224741252
1126,Indiana,US,2020-06-30 04:33:48,40.07306535,-86.05244729,1447,98,0,1349,428.0925768688001
1127,Iowa,US,2020-06-30 04:33:48,42.38382428,-93.70197703,183,1,0,182,1238.7463616056318
1128,Kansas,US,2020-06-30 04:33:48,37.99978709,-101.7921066,29,0,0,29,1142.1819614021267
1129,Nebraska,US,2020-06-30 04:33:48,40.87349452,-98.02099117,64,12,0,52,686.4006864006864
1130,New York,US,2020-06-30 04:33:48,43.66146647,-74.49721957,6,0,0,6,135.8695652173913
1131,Ohio,US,2020-06-30 04:33:48,39.19673558,-84.54502924,4922,191,0,4731,602.0993965549933
1132,Tennessee,US,2020-06-30 04:33:48,35.17670231,-85.16652245,2433,30,0,2403,661.4936216028103
1133,Texas,US,2020-06-30 04:33:48,31.70470573,-98.11083887,20,1,0,19,236.37867864318642
1134,South Dakota,US,2020-06-30 04:33:48,44.67385954,-97.18829593,11,0,0,11,178.45554834523037
1135,Massachusetts,US,2020-06-30 04:33:48,42.13440424,-72.63235561,6765,664,0,6101,1450.5587814019711
1136,Massachusetts,US,2020-06-30 04:33:48,42.33997957,-72.65898478,959,110,0,849,596.2817882235901
1137,West Virginia,US,2020-06-30 04:33:48,39.32103553,-78.60826476,41,1,0,40,176.91477885652642
1138,South Carolina,US,2020-06-30 04:33:48,32.77419582,-81.13845571,68,2,0,66,353.7613151597128
1139,Virginia,US,2020-06-30 04:33:48,37.03513786,-76.35879121,316,5,0,311,234.9267712437737
1140,Georgia,US,2020-06-30 04:33:48,33.2721566,-82.99766919,210,32,0,178,2483.1500532103587
1141,Illinois,US,2020-06-30 04:33:48,40.40423981,-91.16313899,18,1,0,17,101.6489722159476
1142,Indiana,US,2020-06-30 04:33:48,39.82304555,-85.77566351,413,35,0,378,528.3491966021902
1143,Iowa,US,2020-06-30 04:33:48,43.08178477,-93.73454884,46,0,0,46,432.7375352775165
1144,Kentucky,US,2020-06-30 04:33:48,37.83766422,-86.78280584,17,0,0,17,194.90942444393485
1145,Maine,US,2020-06-30 04:33:48,44.59816444,-68.38401854,16,1,0,15,29.09778674959536
1146,Mississippi,US,2020-06-30 04:33:48,30.41830223,-89.48851033,120,13,0,107,251.9314746388982
1147,Ohio,US,2020-06-30 04:33:48,41.00250487,-83.66838948,72,1,0,71,95.0081152765132
1148,Tennessee,US,2020-06-30 04:33:48,36.52692871,-83.22375847,3,0,0,3,45.31722054380665
1149,West Virginia,US,2020-06-30 04:33:48,40.51943859,-80.57461608,22,0,0,22,76.36237417563345
1150,South Dakota,US,2020-06-30 04:33:48,44.54708407,-99.00386459,7,0,0,7,219.36696960200558
1151,Virginia,US,2020-06-30 04:33:48,37.7583355,-77.49464673,423,26,0,397,392.51712042759317
1152,Texas,US,2020-06-30 04:33:48,36.27743284,-101.3545796,28,2,0,26,518.614558251528
1153,South Dakota,US,2020-06-30 04:33:48,43.6746384,-97.78715148,7,0,0,7,202.72227048942955
1154,Georgia,US,2020-06-30 04:33:48,33.79602175,-85.21005667,68,5,0,63,228.249194414608
1155,Florida,US,2020-06-30 04:33:48,27.49293939,-81.80956574,426,3,0,423,1581.4678694732156
1156,Tennessee,US,2020-06-30 04:33:48,35.20772017,-88.99161161,287,1,0,286,1145.7085828343313
1157,Texas,US,2020-06-30 04:33:48,34.28944521,-99.74632408,4,0,0,4,101.70353419781335
1158,Illinois,US,2020-06-30 04:33:48,37.51810645,-88.26873022,1,0,0,1,26.17115938236064
1159,Iowa,US,2020-06-30 04:33:48,42.38353877,-93.23654611,66,0,0,66,391.78439985753295
1160,Kentucky,US,2020-06-30 04:33:48,37.6976111,-85.96319251,146,5,0,141,131.58131905766146
1161,Ohio,US,2020-06-30 04:33:48,40.66015414,-83.65929931,111,12,0,99,353.89765662362504
1162,Tennessee,US,2020-06-30 04:33:48,35.19732531,-88.18593755,89,5,0,84,346.95150475596444
1163,Texas,US,2020-06-30 04:33:48,30.33364686,-94.38931817,217,5,0,212,376.72303045033163
1164,New Mexico,US,2020-06-30 04:33:48,35.85751555,-103.8220938,1,0,0,1,160.0
1165,West Virginia,US,2020-06-30 04:33:48,39.00683177,-78.85855301,43,0,0,43,312.137049941928
1166,Maryland,US,2020-06-30 04:33:48,39.55010644,-76.30775940000002,1108,62,0,1046,433.7596548713793
1167,Kentucky,US,2020-06-30 04:33:48,36.85699301,-83.21899516,23,2,0,21,88.42752787389465
1168,Nebraska,US,2020-06-30 04:33:48,40.17658508,-99.40438879,1,0,0,1,29.58579881656805
1169,Oklahoma,US,2020-06-30 04:33:48,34.7440135,-99.84741652,1,0,0,1,37.69317753486619
1170,North Carolina,US,2020-06-30 04:33:48,35.36731853,-78.87243571,621,30,0,591,456.6982408660352
1171,Oregon,US,2020-06-30 04:33:48,43.06422669,-118.96663059999999,1,0,0,1,13.526308670363855
1172,Kansas,US,2020-06-30 04:33:48,37.19175361,-98.07578384,2,0,0,2,36.79175864606328
1173,Oklahoma,US,2020-06-30 04:33:48,36.78836519,-99.6679804,1,0,0,1,27.11496746203905
1174,Georgia,US,2020-06-30 04:33:48,32.73709786,-84.90538572,307,9,0,298,871.2680213418097
1175,Texas,US,2020-06-30 04:33:48,29.86,-95.39,30729,376,0,30353,651.960134300096
1176,Indiana,US,2020-06-30 04:33:48,38.19467379,-86.10948271,206,22,0,184,508.45365913859047
1177,Iowa,US,2020-06-30 04:33:48,41.68330137,-95.81558439,49,0,0,49,348.7792725460887
1178,Kentucky,US,2020-06-30 04:33:48,38.44188174,-84.32869741,68,0,0,68,360.05506724557875
1179,Mississippi,US,2020-06-30 04:33:48,30.51359752,-89.12467576,688,7,0,681,330.64206074586696
1180,Missouri,US,2020-06-30 04:33:48,40.35570088,-93.99222144,13,0,0,13,155.65134099616859
1181,Ohio,US,2020-06-30 04:33:48,40.29380509,-81.09068544,12,1,0,11,79.78723404255321
1182,Texas,US,2020-06-30 04:33:48,32.54935988,-94.36934071,289,30,0,259,434.24037984764016
1183,West Virginia,US,2020-06-30 04:33:48,39.2853852,-80.37919577,60,1,0,59,89.21137147615083
1184,Virginia,US,2020-06-30 04:33:48,38.43542574,-78.87536254,936,24,0,912,1765.5047532820279
1185,Georgia,US,2020-06-30 04:33:48,34.34626973,-82.96567682,56,0,0,56,213.69967563442088
1186,Kentucky,US,2020-06-30 04:33:48,37.29943898,-85.88461055,40,0,0,40,210.1392172314158
1187,Connecticut,US,2020-06-30 04:33:48,41.80283011,-72.73103891,11623,1370,0,10253,1303.4360561611268
1188,Texas,US,2020-06-30 04:33:48,35.84008013,-102.6029022,22,2,0,20,394.5480631276901
1189,Kansas,US,2020-06-30 04:33:48,38.04293782,-97.42747573,37,0,0,37,107.4675418978187
1190,Kansas,US,2020-06-30 04:33:48,37.5620394,-100.8710738,23,0,0,23,579.6370967741935
1191,Oklahoma,US,2020-06-30 04:33:48,35.22257600000001,-95.11513306,9,0,0,9,71.27583749109051
1192,Texas,US,2020-06-30 04:33:48,33.17823584,-99.73037358,4,0,0,4,70.69635913750443
1193,Hawaii,US,2020-06-30 04:33:48,19.60121157,-155.5210167,87,0,0,87,43.17339327983803
1194,Tennessee,US,2020-06-30 04:33:48,36.44355426,-82.94885298,49,2,0,47,86.28887401824394
1195,Nebraska,US,2020-06-30 04:33:48,40.52451972,-101.0603568,0,0,0,0,0.0
1196,Texas,US,2020-06-30 04:33:48,30.05669873,-98.02944344,2586,6,0,2580,1123.4149032759751
1197,North Carolina,US,2020-06-30 04:33:48,35.55269063,-82.98196486,89,0,0,89,142.81817160646372
1198,Tennessee,US,2020-06-30 04:33:48,35.58332824,-89.28536625,67,2,0,65,387.19371243643087
1199,Georgia,US,2020-06-30 04:33:48,33.29686567,-85.12886832,48,3,0,45,402.5832424725321
1200,Texas,US,2020-06-30 04:33:48,35.83764858,-100.2703577,7,0,0,7,183.29405603561142
1201,Arkansas,US,2020-06-30 04:33:48,33.73325583,-93.66935133,50,1,0,49,232.2125208991269
1202,Illinois,US,2020-06-30 04:33:48,40.81908672,-90.92491462,8,0,0,8,120.37315678603672
1203,Kentucky,US,2020-06-30 04:33:48,37.79344553,-87.57392021,157,3,0,154,347.26830347268304
1204,North Carolina,US,2020-06-30 04:33:48,35.33788927,-82.4766782,593,50,0,543,505.0376010288118
1205,Tennessee,US,2020-06-30 04:33:48,35.65581134,-88.38600175,31,0,0,31,110.25358324145536
1206,Texas,US,2020-06-30 04:33:48,32.21128872,-95.85846587,117,4,0,113,141.41194387033613
1207,Indiana,US,2020-06-30 04:33:48,39.76719009,-86.51037283,1361,99,0,1262,799.1263042316702
1208,Florida,US,2020-06-30 04:33:48,26.55386945,-81.16469006,938,25,0,913,2232.1641045166816
1209,Minnesota,US,2020-06-30 04:33:48,45.00761521,-93.47694895,11656,773,0,10883,920.8092946755639
1210,Virginia,US,2020-06-30 04:33:48,37.53460572,-77.39326555,2584,141,0,2443,781.0941363529191
1211,Alabama,US,2020-06-30 04:33:48,31.51148016,-85.24267944,128,3,0,125,743.9697762278407
1212,Georgia,US,2020-06-30 04:33:48,33.4533428,-84.14814659999998,1141,33,0,1108,486.4406273847741
1213,Illinois,US,2020-06-30 04:33:48,41.3533994,-90.13296166,86,1,0,85,175.8223785087809
1214,Indiana,US,2020-06-30 04:33:48,39.93029017,-85.39625719,232,15,0,217,483.6154423413658
1215,Iowa,US,2020-06-30 04:33:48,40.98767962,-91.54436349,81,3,0,78,405.9336473889947
1216,Kentucky,US,2020-06-30 04:33:48,38.44942688,-85.11587507,33,2,0,31,204.63847203274216
1217,Missouri,US,2020-06-30 04:33:48,38.38482826,-93.79293734,19,3,0,16,87.0601173020528
1218,Ohio,US,2020-06-30 04:33:48,41.333964200000004,-84.06830637,28,0,0,28,103.68066355624676
1219,Tennessee,US,2020-06-30 04:33:48,36.33160906,-88.30121797,42,0,0,42,129.8500541041892
1220,Virginia,US,2020-06-30 04:33:48,36.68542395,-79.87634026,250,4,0,246,494.4913661807465
1221,New York,US,2020-06-30 04:33:48,43.42034246,-74.96145307,159,3,0,156,259.29972765374515
1222,Florida,US,2020-06-30 04:33:48,28.55364461,-82.42700204,361,5,0,356,186.15924092409242
1223,North Carolina,US,2020-06-30 04:33:48,36.3607755,-76.98104134,161,10,0,151,679.9847953710351
1224,North Dakota,US,2020-06-30 04:33:48,46.43375068,-102.4632417,1,0,0,1,40.01600640256103
1225,Kentucky,US,2020-06-30 04:33:48,36.67948079999999,-88.97875928,5,0,0,5,114.15525114155253
1226,Tennessee,US,2020-06-30 04:33:48,35.80609681,-87.47643507,70,0,0,70,278.0204940821352
1227,New Mexico,US,2020-06-30 04:33:48,31.91383467,-108.7151824,49,0,0,49,1167.2224868985236
1228,Texas,US,2020-06-30 04:33:48,26.39418217,-98.18299696,3294,32,0,3262,379.1842358816034
1229,Ohio,US,2020-06-30 04:33:48,39.1839264,-83.60331456,42,1,0,41,97.3100715924098
1230,Virginia,US,2020-06-30 04:33:48,38.35799465,-79.56124594,3,0,0,3,136.98630136986299
1231,Florida,US,2020-06-30 04:33:48,27.34254618,-81.34071957,345,11,0,334,324.7945321546587
1232,Montana,US,2020-06-30 04:33:48,48.62879827,-110.1129252,1,0,0,1,6.066488716330987
1233,Texas,US,2020-06-30 04:33:48,31.99045053,-97.13423143,66,1,0,65,180.0867690796475
1234,Florida,US,2020-06-30 04:33:48,27.9276559,-82.32013172,10323,135,0,10188,701.3060066523186
1235,New Hampshire,US,2020-06-30 04:33:48,42.91537785,-71.7200253,3263,242,0,3021,782.4470954978717
1236,Michigan,US,2020-06-30 04:33:48,41.88753639,-84.59312019,194,25,0,169,425.39195263677226
1237,Mississippi,US,2020-06-30 04:33:48,32.2656285,-90.44435448,2048,38,0,2010,883.367839889579
1238,Colorado,US,2020-06-30 04:33:48,37.82247444,-107.3004345,3,0,0,3,365.8536585365854
1239,Nebraska,US,2020-06-30 04:33:48,40.17609175,-101.0416477,1,0,0,1,36.205648081100655
1240,Ohio,US,2020-06-30 04:33:48,39.49537927,-82.47991446,76,7,0,69,268.893291819983
1241,Texas,US,2020-06-30 04:33:48,33.60771256,-102.3431676,36,1,0,35,156.37895834238302
1242,Kansas,US,2020-06-30 04:33:48,38.08780079,-99.89829881,9,0,0,9,501.6722408026756
1243,North Carolina,US,2020-06-30 04:33:48,35.01888303,-79.23651674,361,3,0,358,653.5829380454068
1244,Florida,US,2020-06-30 04:33:48,30.86747479,-85.81319222,161,0,0,161,820.7167252892899
1245,Mississippi,US,2020-06-30 04:33:48,33.12345854,-90.08923538,514,40,0,474,3021.7519106407995
1246,Ohio,US,2020-06-30 04:33:48,40.56163713,-81.92635677,197,3,0,194,448.1346678798908
1247,Missouri,US,2020-06-30 04:33:48,40.09799248,-95.21638879999999,1,0,0,1,22.71178741766977
1248,Nebraska,US,2020-06-30 04:33:48,42.45522056,-98.78402558,3,0,0,3,29.800337737161023
1249,Hawaii,US,2020-06-30 04:33:48,21.45803166,-157.97121819999995,638,12,0,626,65.46523929186722
1250,Texas,US,2020-06-30 04:33:48,32.42990927,-97.83242024,57,4,0,53,92.46792012069496
1251,Oregon,US,2020-06-30 04:33:48,45.51872811,-121.65520359999998,88,0,0,88,376.35788213155416
1252,Nebraska,US,2020-06-30 04:33:48,41.91586243,-101.1354293,0,0,0,0,0.0
1253,Virginia,US,2020-06-30 04:33:48,37.29186313,-77.29754684,169,2,0,167,750.1442585112521
1254,Kentucky,US,2020-06-30 04:33:48,37.30939025,-87.54670406,250,32,0,218,559.4593384952782
1255,Texas,US,2020-06-30 04:33:48,33.14875072,-95.56351139,54,1,0,53,145.61535972387009
1256,South Carolina,US,2020-06-30 04:33:48,33.9212828,-78.99555293,3152,44,0,3108,890.1917922735195
1257,Arkansas,US,2020-06-30 04:33:48,34.31709259,-92.95396325,428,0,0,428,1267.3595688608568
1258,Wyoming,US,2020-06-30 04:33:48,43.71930657,-108.4423174,12,0,0,12,271.92386131883075
1259,Michigan,US,2020-06-30 04:33:48,46.89988536,-88.68495385,11,0,0,11,30.82614056720099
1260,Alabama,US,2020-06-30 04:33:48,31.15197924,-85.29939599,420,4,0,416,396.6679888932963
1261,Georgia,US,2020-06-30 04:33:48,32.45802497,-83.66879087,604,23,0,581,382.61023799116964
1262,Minnesota,US,2020-06-30 04:33:48,43.67129565,-91.49143057,23,0,0,23,123.65591397849462
1263,Tennessee,US,2020-06-30 04:33:48,36.28872054,-87.71878828,12,0,0,12,146.32361907084498
1264,Texas,US,2020-06-30 04:33:48,31.31925973,-95.42226208,160,0,0,160,696.6213862765587
1265,Arkansas,US,2020-06-30 04:33:48,34.09007427,-93.9934871,86,1,0,85,651.4164520527193
1266,Indiana,US,2020-06-30 04:33:48,40.48527731,-86.11351892,538,55,0,483,651.7735995347938
1267,Iowa,US,2020-06-30 04:33:48,43.35671042,-92.31702714,21,0,0,21,229.30770910679192
1268,Maryland,US,2020-06-30 04:33:48,39.25305293,-76.93126208,2527,85,0,2442,775.8911848690473
1269,Missouri,US,2020-06-30 04:33:48,39.1435761,-92.69756691,5,0,0,5,49.99500049995
1270,Nebraska,US,2020-06-30 04:33:48,41.2200529,-98.5166499,46,4,0,42,713.7315748642359
1271,Texas,US,2020-06-30 04:33:48,32.30621324,-101.4356444,34,1,0,33,92.7340170194196
1272,Missouri,US,2020-06-30 04:33:48,36.77383887,-91.88683935,36,0,0,36,89.73751776055039
1273,Minnesota,US,2020-06-30 04:33:48,47.10778564,-94.91693868,5,0,0,5,23.26555302219533
1274,New Jersey,US,2020-06-30 04:33:48,40.73766234,-74.07515667,18838,1449,0,17389,2801.643686485989
1275,Texas,US,2020-06-30 04:33:48,31.45628381,-105.388178,15,0,0,15,306.99959066721243
1276,Colorado,US,2020-06-30 04:33:48,37.68473101,-104.9612585,4,0,0,4,57.99623024503408
1277,Oklahoma,US,2020-06-30 04:33:48,35.04912569,-96.24921145,10,0,0,10,75.30687551773477
1278,South Dakota,US,2020-06-30 04:33:48,44.39091534,-99.99661148,52,0,0,52,296.7020426794477
1279,California,US,2020-06-30 04:33:48,40.69923009,-123.876044,133,4,0,129,98.11298484781422
1280,Iowa,US,2020-06-30 04:33:48,42.7764426,-94.20722537,48,1,0,47,502.1971123666039
1281,Nevada,US,2020-06-30 04:33:48,41.40692186,-118.1109427,83,4,0,79,493.1376626463074
1282,Mississippi,US,2020-06-30 04:33:48,33.12825718,-90.52252707,115,9,0,106,1426.0912698412699
1283,Tennessee,US,2020-06-30 04:33:48,36.03958805,-87.77992872,20,1,0,19,107.63104079216446
1284,Texas,US,2020-06-30 04:33:48,33.12351514,-96.08551032,392,6,0,386,397.590117045662
1285,New Jersey,US,2020-06-30 04:33:48,40.56335249,-74.91284156,1076,123,0,953,865.1534521713263
1286,Pennsylvania,US,2020-06-30 04:33:48,40.42162652,-77.97673273,251,4,0,247,555.9985823143718
1287,Indiana,US,2020-06-30 04:33:48,40.82907273,-85.48822092,70,2,0,68,191.67579408543259
1288,Michigan,US,2020-06-30 04:33:48,43.83353985,-83.04078453,65,3,0,62,209.80601013524415
1289,Ohio,US,2020-06-30 04:33:48,41.14651175,-82.59867951,165,1,0,164,283.1840181237772
1290,South Dakota,US,2020-06-30 04:33:48,43.33449012,-97.75536441,12,0,0,12,164.5864764778494
1291,Texas,US,2020-06-30 04:33:48,35.84006574,-101.3546643,57,0,0,57,272.2323049001815
1292,North Carolina,US,2020-06-30 04:33:48,35.42017674,-76.15180542,11,0,0,11,222.80737289852138
1293,South Dakota,US,2020-06-30 04:33:48,44.54747703,-99.48572582,3,0,0,3,230.59185242121444
1294,Louisiana,US,2020-06-30 04:33:48,29.86803617,-91.75871777,673,44,0,629,963.769153658886
1295,Louisiana,US,2020-06-30 04:33:48,30.25734305,-91.3499598,702,43,0,659,2159.269170434622
1296,Iowa,US,2020-06-30 04:33:48,42.38696136,-95.51355387,21,0,0,21,306.1224489795918
1297,Idaho,US,2020-06-30 04:33:48,45.84721541,-115.4634436,4,0,0,4,23.99952000959981
1298,California,US,2020-06-30 04:33:48,33.0393082,-115.3669042,6187,81,0,6106,3414.1765306404
1299,Arkansas,US,2020-06-30 04:33:48,35.74242707,-91.57001641,55,0,0,55,145.40647719762063
1300,Florida,US,2020-06-30 04:33:48,27.69308961,-80.60556721,686,16,0,670,428.9564352844807
1301,Pennsylvania,US,2020-06-30 04:33:48,40.65241041,-79.08963285,104,6,0,98,123.7020208628216
1302,Michigan,US,2020-06-30 04:33:48,42.59716886,-84.37472069,1002,29,0,973,342.67422693104794
1303,California,US,2020-06-30 04:33:48,36.51112084,-117.41119779999998,31,1,0,30,171.84988081379234
1304,Michigan,US,2020-06-30 04:33:48,42.94502238,-85.07413319,194,4,0,190,299.85934432817595
1305,Michigan,US,2020-06-30 04:33:48,44.35486835,-83.63484895,113,10,0,103,449.71544553667366
1306,Iowa,US,2020-06-30 04:33:48,41.68630265,-92.0643373,47,0,0,47,290.4102817597627
1307,Wisconsin,US,2020-06-30 04:33:48,43.00050278,-90.13469017,29,0,0,29,122.4765605203142
1308,North Carolina,US,2020-06-30 04:33:48,35.80950511,-80.8743128,748,9,0,739,411.42756564689836
1309,Texas,US,2020-06-30 04:33:48,31.30375559,-100.982439,2,0,0,2,130.20833333333334
1310,Michigan,US,2020-06-30 04:33:48,46.20974132,-88.53136251,5,1,0,4,45.18344478583048
1311,Missouri,US,2020-06-30 04:33:48,37.55487945,-90.7735296,3,0,0,3,29.62962962962963
1312,Wisconsin,US,2020-06-30 04:33:48,46.26302338,-90.24295041,6,1,0,5,105.50378055213643
1313,Illinois,US,2020-06-30 04:33:48,40.74717633,-87.82466784,157,5,0,152,579.0366600280298
1314,Georgia,US,2020-06-30 04:33:48,31.60213036,-83.27501387,59,1,0,58,626.5930331350893
1315,Michigan,US,2020-06-30 04:33:48,43.64060976,-84.84664923,122,8,0,114,174.60499198534458
1316,Minnesota,US,2020-06-30 04:33:48,45.56181234,-93.29487636,61,0,0,61,150.2611094689132
1317,Washington,US,2020-06-30 04:33:48,48.14713305,-122.5216407,192,12,0,180,225.5082745093433
1318,Virginia,US,2020-06-30 04:33:48,36.90579348,-76.70842863,178,8,0,170,479.66800506615647
1319,Mississippi,US,2020-06-30 04:33:48,32.72531359,-90.97392828,6,1,0,5,452.14770158251696
1320,Minnesota,US,2020-06-30 04:33:48,47.51009045,-93.63092229,64,12,0,52,141.81254154664302
1321,Mississippi,US,2020-06-30 04:33:48,34.27993475,-88.3606733,119,8,0,111,508.76442924326636
1322,Arkansas,US,2020-06-30 04:33:48,36.09604046,-91.90847954,20,1,0,19,146.74590945777388
1323,Texas,US,2020-06-30 04:33:48,33.23377248,-98.17283469,7,0,0,7,78.3435926133184
1324,Alabama,US,2020-06-30 04:33:48,34.78144169,-85.99750489,204,2,0,202,395.1497307558207
1325,Arkansas,US,2020-06-30 04:33:48,35.59802983,-91.21494602,27,0,0,27,161.4929122555177
1326,Colorado,US,2020-06-30 04:33:48,40.66593870000001,-106.3408905,1,0,0,1,71.83908045977013
1327,Florida,US,2020-06-30 04:33:48,30.7954597,-85.21500423,359,2,0,357,773.4735209204117
1328,Georgia,US,2020-06-30 04:33:48,34.13794553,-83.56814788,355,10,0,345,486.45463639228797
1329,Illinois,US,2020-06-30 04:33:48,37.78595185,-89.38232563,329,19,0,310,579.7356828193832
1330,Indiana,US,2020-06-30 04:33:48,38.90915820000001,-86.03851889,451,3,0,448,1019.6468540164136
1331,Iowa,US,2020-06-30 04:33:48,42.17178824,-90.57354837,23,0,0,23,118.31884356191162
1332,Kansas,US,2020-06-30 04:33:48,39.41673394,-95.79356799,106,1,0,105,804.7984207729103
1333,Kentucky,US,2020-06-30 04:33:48,37.41866422,-83.99825483,104,13,0,91,780.2535824142848
1334,Louisiana,US,2020-06-30 04:33:48,32.30251776,-92.55692092,212,16,0,196,1346.5447154471544
1335,Michigan,US,2020-06-30 04:33:48,42.24807035,-84.42258681,497,30,0,467,313.54488675793317
1336,Minnesota,US,2020-06-30 04:33:48,43.67423373,-95.15398258,54,0,0,54,548.4460694698355
1337,Mississippi,US,2020-06-30 04:33:48,30.54020656,-88.64184064,493,16,0,477,343.27412492950003
1338,Missouri,US,2020-06-30 04:33:48,39.01002188,-94.34724536,1126,24,0,1102,160.16819082489462
1339,North Carolina,US,2020-06-30 04:33:48,35.28814273,-83.14093385,105,1,0,104,238.97309845691657
1340,Ohio,US,2020-06-30 04:33:48,39.01914254,-82.61818559999998,17,0,0,17,52.4480918150125
